step,seen_samples,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
695,44480,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8272706834532374,0.6094896326270913,0.0,0.26662179827690125,0.016556445509195328,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9140887,0.13055141270160675,0.19266214966773987
696,44544,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8272270114942529,0.6093900559058996,0.16666666666666666,0.28565365076065063,0.00916893221437931,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9219084,0.13979493081569672,0.12263360619544983
697,44608,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.827340387374462,0.6096721159038007,0.16666666666666666,0.2426920235157013,0.016582848504185677,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.929487,0.32301095128059387,0.12101057171821594
698,44672,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.827386282234957,0.6097728809413946,0.3333333333333333,0.26366403698921204,0.011972379870712757,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9372659,0.29043054580688477,0.11254192888736725
699,44736,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8274543991416309,0.6099211369599745,0.0,0.2739168703556061,0.01483218278735876,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.945068,0.12708568572998047,0.13139240443706512
700,44800,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8275223214285714,0.6101066000445295,0.0,0.2702323794364929,0.010647974908351898,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9529927,0.1945057362318039,0.13548853993415833
701,44864,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8276569186875892,0.6103361253441951,0.16666666666666666,0.2719525396823883,0.012226516380906105,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9607716,0.3865257799625397,0.15882815420627594
702,44928,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8276353276353277,0.6103326793974724,0.16666666666666666,0.2898991107940674,0.017883852124214172,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9684434,0.34941601753234863,0.16905096173286438
703,44992,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8277027027027027,0.6105910973254834,0.0,0.29993265867233276,0.009588412009179592,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9761817,0.09439146518707275,0.10057838261127472
704,45056,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8278364701704546,0.6109870398153443,0.0,0.28557994961738586,0.02341707982122898,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9842246,0.14779625833034515,0.21328005194664001
705,45120,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8279698581560284,0.611259336086689,0.16666666666666666,0.2485833615064621,0.018373306840658188,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560802.9923136,0.5810326337814331,0.1567484736442566
706,45184,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.828125,0.6115486265590062,0.0,0.21288202702999115,0.0059368796646595,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0001626,0.0440971665084362,0.07247814536094666
707,45248,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8281913012729845,0.6116927277345168,0.0,0.2795717418193817,0.010151959955692291,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.007842,0.061467673629522324,0.0860089510679245
708,45312,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8283015536723164,0.6118031276857491,0.0,0.22506596148014069,0.0072158933617174625,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0154898,0.11106142401695251,0.08281442523002625
709,45376,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8283894569816643,0.6119068279689299,0.0,0.28149697184562683,0.011111515574157238,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0236144,0.028392313048243523,0.11100247502326965
710,45440,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8284330985915493,0.6119505947114636,0.3333333333333333,0.25712406635284424,0.007513327989727259,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0314052,0.5821553468704224,0.0734303817152977
711,45504,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8285864978902954,0.6122320348112262,0.0,0.3081536889076233,0.012852460145950317,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0393088,0.17046970129013062,0.10328391194343567
712,45568,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8286736306179775,0.61246018583808,0.16666666666666666,0.31257757544517517,0.018113229423761368,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.047341,0.4336952269077301,0.14684836566448212
713,45632,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8287605189340813,0.6126307170879447,0.16666666666666666,0.27903279662132263,0.013961812481284142,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0551386,0.1863066554069519,0.11810419708490372
714,45696,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8289128151260504,0.6128929048997681,0.16666666666666666,0.27050408720970154,0.006968480534851551,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0629394,0.2140955924987793,0.07151354849338531
715,45760,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8290428321678321,0.6130861569874602,0.0,0.2722230851650238,0.01412810105830431,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0706742,0.04482780024409294,0.10407926142215729
716,45824,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8291943086592178,0.6133318789347273,0.0,0.23781242966651917,0.012129396200180054,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0783675,0.10358137637376785,0.09968173503875732
717,45888,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8291928172942817,0.6132635327424842,0.16666666666666666,0.2569214701652527,0.020905688405036926,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.086245,0.43108800053596497,0.18937113881111145
718,45952,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8293654247910863,0.6135672116346591,0.16666666666666666,0.2514379322528839,0.01697079837322235,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.0941203,0.23714041709899902,0.10656796395778656
719,46016,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8295592837273992,0.613911774757181,0.16666666666666666,0.23162585496902466,0.01570495404303074,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.102083,0.4754321277141571,0.10720641165971756
720,46080,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8296657986111111,0.6141041479405709,0.16666666666666666,0.2472534030675888,0.027883486822247505,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1101434,0.35207533836364746,0.2669602930545807
721,46144,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8297720180305131,0.6143878149189959,0.16666666666666666,0.25474268198013306,0.023100532591342926,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1179497,0.24991919100284576,0.15490245819091797
722,46208,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8299212257617729,0.6146882304650314,0.16666666666666666,0.22673560678958893,0.013455303385853767,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.125859,0.3165038824081421,0.12183180451393127
723,46272,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8300267980636238,0.6148820690645639,0.0,0.2648371458053589,0.014846673235297203,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1334875,0.10375500470399857,0.12332579493522644
724,46336,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8301752417127072,0.6151640968910664,0.0,0.2689809203147888,0.016068102791905403,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1412084,0.05105067417025566,0.1389334797859192
725,46400,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8302370689655172,0.6151867827500975,0.3333333333333333,0.26940956711769104,0.010507769882678986,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1487653,0.5959835648536682,0.07971487939357758
726,46464,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8303632920110193,0.6154225115702534,0.0,0.31395238637924194,0.015237431041896343,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.156415,0.07617510110139847,0.13914205133914948
727,46528,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8304246905089409,0.6155208683120177,0.16666666666666666,0.25056082010269165,0.013124663382768631,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1641743,0.21875864267349243,0.12426038086414337
728,46592,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8304429945054945,0.6156203040794812,0.3333333333333333,0.24051189422607422,0.01489485614001751,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1720655,0.3798694908618927,0.1427854746580124
729,46656,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8304612482853223,0.6156954498454624,0.3333333333333333,0.31462255120277405,0.014083591289818287,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1799948,0.5248269438743591,0.15983401238918304
730,46720,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8304580479452055,0.6157919994537542,0.0,0.2723488211631775,0.018733719363808632,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.187768,0.03526752069592476,0.21603617072105408
731,46784,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8305831053351573,0.6161877027594564,0.16666666666666666,0.28442078828811646,0.01824110560119152,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.1954782,0.29623234272003174,0.17723634839057922
732,46848,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8306224385245902,0.6163847367020319,0.16666666666666666,0.2589275538921356,0.02114790305495262,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2031083,0.24995462596416473,0.2266729474067688
733,46912,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8307256139154161,0.6166967251783075,0.16666666666666666,0.24476952850818634,0.02083529904484749,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2107124,0.25213539600372314,0.1782977283000946
734,46976,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8307220708446866,0.6167287895269508,0.16666666666666666,0.2627160847187042,0.02595999278128147,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.218222,0.24968533217906952,0.2667754292488098
735,47040,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8308248299319728,0.6170500156983745,0.0,0.24418896436691284,0.02048119716346264,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2258577,0.11397858709096909,0.18794368207454681
736,47104,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8308423913043478,0.6172286999147789,0.16666666666666666,0.2914768159389496,0.027735929936170578,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2336254,0.2627546489238739,0.2657085657119751
737,47168,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8309023066485753,0.617451949853105,0.16666666666666666,0.2555629014968872,0.02143939398229122,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2419138,0.5932791233062744,0.2057097852230072
738,47232,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8309620596205962,0.6176365990837692,0.16666666666666666,0.2703087031841278,0.027771983295679092,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2496572,0.7079669833183289,0.2948528528213501
739,47296,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8311062246278755,0.6180245287775501,0.0,0.25878071784973145,0.016467692330479622,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2575674,0.2424347847700119,0.16519077122211456
740,47360,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8311233108108108,0.6181053883005782,0.3333333333333333,0.28071632981300354,0.013244383968412876,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2654443,0.38137683272361755,0.11272808909416199
741,47424,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8312879554655871,0.618533768090755,0.0,0.27338021993637085,0.011799311265349388,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2731807,0.06346631795167923,0.09575368463993073
742,47488,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.831199460916442,0.6184221214287267,0.3333333333333333,0.23938238620758057,0.01114655937999487,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.2810867,0.5853078365325928,0.12884296476840973
743,47552,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8311742934051144,0.6184567345093925,0.16666666666666666,0.2527608573436737,0.013676201924681664,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.288898,0.6715189814567566,0.15454107522964478
744,47616,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8312331989247311,0.6186666660129104,0.0,0.28208425641059875,0.013890561647713184,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.296598,0.055426809936761856,0.14263302087783813
745,47680,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8312290268456376,0.618751378753651,0.3333333333333333,0.2988795340061188,0.01238836906850338,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.304661,0.45251068472862244,0.12498005479574203
746,47744,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8312248659517426,0.6187758861788699,0.3333333333333333,0.2720518410205841,0.015461546368896961,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3124962,0.47089722752571106,0.16315291821956635
747,47808,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.831346218206158,0.6191415793128343,0.16666666666666666,0.26028600335121155,0.020369481295347214,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3203866,0.34380578994750977,0.1622321605682373
748,47872,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.831488135026738,0.6195111846837594,0.0,0.25979480147361755,0.015970252454280853,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3279777,0.06102279946208,0.15329474210739136
749,47936,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8315045060080107,0.6196215993123739,0.3333333333333333,0.2927311062812805,0.02105615846812725,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3358128,0.3465278446674347,0.17243146896362305
750,48000,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8314166666666667,0.6195073388436968,0.5,0.28518855571746826,0.011678298935294151,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3437119,0.4629819691181183,0.1337110549211502
751,48064,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.831516311584554,0.6197544709103484,0.0,0.27731138467788696,0.016974031925201416,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3514583,0.2131776213645935,0.18316131830215454
752,48128,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8315949135638298,0.6199189056274119,0.0,0.2560281753540039,0.016157623380422592,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3592517,0.2124401330947876,0.12841352820396423
753,48192,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8316940571049137,0.6201162047649081,0.16666666666666666,0.24365413188934326,0.00884336419403553,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3668795,0.3471316397190094,0.10327401757240295
754,48256,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8317722148541115,0.620358126544066,0.3333333333333333,0.2941283881664276,0.010250982828438282,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3751462,0.573695182800293,0.10252625495195389
755,48320,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8318294701986755,0.620539110843131,0.0,0.32342782616615295,0.015911804512143135,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3829389,0.04519623517990112,0.14239123463630676
756,48384,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.831865906084656,0.6206538925527127,0.0,0.32079723477363586,0.018096227198839188,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3907707,0.047527384012937546,0.17453601956367493
757,48448,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8319228863936592,0.6207319376354478,0.0,0.2653537392616272,0.01511399820446968,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.3982642,0.01584777608513832,0.13298729062080383
758,48512,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8320003298153035,0.6209113989412071,0.0,0.2662762701511383,0.006267457734793425,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.4058182,0.12188074737787247,0.07096223533153534
759,48576,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8321599143610013,0.6212401638147048,0.16666666666666666,0.22729142010211945,0.006302287336438894,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.4133434,0.28329139947891235,0.058479614555835724
760,48640,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8322368421052632,0.6213548144282042,0.0,0.2599586248397827,0.009968031197786331,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.4211369,0.11654442548751831,0.08331389725208282
761,48704,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8323751642575559,0.6215948495686249,0.0,0.2910890281200409,0.016866441816091537,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.428844,0.039474163204431534,0.1268121302127838
762,48768,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8324926181102362,0.6219090460435275,0.0,0.26834866404533386,0.012445565313100815,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.436891,0.027104394510388374,0.1331898272037506
763,48832,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8325688073394495,0.6221353820917168,0.16666666666666666,0.23587095737457275,0.00868440791964531,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.444878,0.5047194957733154,0.07214079797267914
764,48896,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8327061518324608,0.6223937636168659,0.16666666666666666,0.2076045423746109,0.006583367940038443,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.4528174,0.28962641954421997,0.06452570855617523
765,48960,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.8327614379084968,0.6225302011258042,0.16666666666666666,0.28348419070243835,0.01566539704799652,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560803.460646,0.44741812348365784,0.15201610326766968
